304.51,318.93,273.65,322.35,313.28,320.19,343.07,315.88,284.39,286.85,330.20,356.27,346.03,370.26,308.39,309.90,354.62,330.98,322.74,342.42,328.73,333.80,321.20,309.31,334.16,338.34,319.73,333.83,357.76,371.03,360.49,399.84,428.87,423.44,392.14,339.17,339.27,351.70,338.05,327.79,338.88,339.46,324.66,349.08,389.71,468.25,435.92,449.27,464.00,485.47,368.25,362.11,335.64,333.89,328.37,338.99,329.11,339.31,317.26,339.78,331.90,318.45,399.30,301.94,306.93,326.63,320.84,327.37,375.92,429.48,406.48,433.68,422.56,423.33,398.00,326.42,309.16,309.51,315.40,325.46,320.52,330.60,322.42,354.48,410.22,390.96,325.53,307.27,311.29,322.16,328.80,344.04,404.54,429.01,445.50,350.01,339.79,326.67,324.57,365.41
264.31,279.83,291.92,302.83,311.05,300.30,311.98,320.95,321.04,308.89,302.00,281.10,274.78,306.87,337.39,334.10,327.58,335.01,339.62,335.04,349.61,333.62,299.11,311.85,302.06,320.70,340.82,314.31,307.77,317.51,323.93,325.26,324.95,327.62,335.01,347.59,338.17,358.90,373.08,374.30,357.73,322.43,333.19,298.92,312.44,297.38,278.16,316.32,319.61,326.70,381.94,399.18,398.23,378.28,397.48,399.01,346.12,280.63,315.92,321.94,328.46,314.55,324.47,310.64,317.63,318.64,313.12,279.84,276.13,306.45,299.78,326.36,384.56,422.49,328.96,322.92,343.29,400.05,392.52,327.07,322.68,309.74,324.16,332.20,327.76,310.74,312.62,374.01,363.78,340.30,375.20,422.92,366.74,316.54,366.05,392.28,418.50,409.30,371.47,311.15
326.52,340.29,283.46,364.27,336.33,322.37,322.18,348.60,311.39,310.31,318.29,319.55,321.20,300.30,303.89,321.85,322.46,328.70,337.67,291.84,322.80,344.38,333.73,344.77,335.08,348.21,337.03,352.52,345.07,291.90,320.47,331.07,333.59,323.34,334.92,305.33,408.85,390.93,400.51,335.88,404.93,418.86,441.65,318.69,314.99,342.01,334.05,320.90,356.60,421.69,351.58,366.86,308.85,301.74,321.24,338.17,332.90,352.31,393.87,405.21,396.62,407.46,404.68,410.44,389.22,404.09,385.35,344.98,311.88,352.82,356.30,337.98,336.24,391.32,362.34,382.62,391.75,330.58,325.41,307.61,321.37,343.80,355.88,340.29,337.21,327.54,379.83,357.05,372.81,325.06,383.50,390.92,345.56,305.18,318.93,313.06,347.49,381.79,403.34,403.16
336.46,328.18,303.25,304.25,312.37,303.22,298.75,346.73,321.99,315.04,301.90,292.34,288.06,301.69,323.97,326.75,303.80,320.80,310.31,292.02,314.31,295.19,309.35,275.33,327.39,332.26,337.10,326.16,278.39,322.88,332.27,385.31,352.26,286.56,311.04,321.74,330.96,351.56,333.21,358.64,330.71,333.27,329.00,316.69,310.46,318.78,312.45,298.04,311.92,301.84,328.52,385.11,393.42,321.50,322.27,308.81,298.30,330.71,392.00,417.68,441.20,413.17,421.71,448.13,315.66,345.64,388.55,413.03,326.29,314.92,358.18,357.78,394.02,328.69,367.72,409.64,400.23,394.04,415.45,365.39,294.20,315.90,309.44,318.21,348.26,396.40,438.49,342.12,323.56,309.06,330.50,312.25,319.67,311.25,313.35,294.50,308.38,295.89,290.73,310.67
342.46,311.44,339.40,341.92,331.20,315.54,330.84,326.49,320.63,321.73,335.89,331.67,335.57,303.12,331.71,337.19,317.06,325.95,339.10,307.32,328.39,343.06,303.05,321.19,337.19,320.35,337.80,340.13,346.85,314.18,310.07,364.87,336.19,310.65,331.42,291.13,318.63,322.13,327.65,335.30,346.99,348.47,350.83,348.71,294.01,343.76,334.27,331.74,313.40,306.46,312.64,325.60,357.65,400.01,429.93,377.15,386.46,409.13,418.03,433.77,343.72,338.91,367.91,376.23,416.00,420.47,413.65,404.51,331.61,315.54,312.31,324.40,318.99,332.74,313.65,319.60,330.96,299.15,325.20,304.39,309.86,311.66,304.01,334.74,323.63,325.88,313.64,317.62,349.52,310.37,376.02,329.24,320.81,328.76,363.72,406.60,422.37,419.99,410.34,390.63
342.45,344.84,349.59,321.66,322.62,329.77,324.70,320.96,348.36,361.43,344.90,377.00,328.57,358.43,403.40,374.80,363.44,353.43,365.75,355.68,351.48,359.20,358.09,335.71,315.96,324.88,307.52,328.67,314.82,342.45,335.29,333.58,334.46,335.49,330.47,329.91,373.05,442.46,436.79,458.44,443.50,461.10,454.01,426.02,355.46,338.69,335.65,341.22,343.92,337.39,335.42,347.46,347.61,351.37,425.26,462.76,467.20,479.01,463.80,477.63,468.31,468.83,476.01,448.65,483.78,401.26,339.92,343.53,328.02,356.47,384.39,355.69,347.97,347.55,388.45,356.43,344.12,337.39,342.11,331.41,340.76,341.95,346.40,348.32,334.74,346.19,347.60,327.99,336.53,338.55,316.46,325.91,343.43,393.67,434.24,363.21,347.45,332.14,342.26,345.54
254.26,303.65,343.40,391.24,390.20,336.16,346.21,336.29,339.34,339.30,329.95,339.72,307.80,342.75,374.81,319.83,334.67,373.83,351.41,330.59,326.47,320.62,322.23,312.40,298.90,318.27,297.31,320.22,313.14,269.17,343.37,399.91,405.34,299.19,304.10,326.05,295.73,311.47,317.61,333.06,278.41,330.91,353.62,366.72,260.52,300.20,298.40,317.92,276.46,322.15,313.12,306.96,308.95,312.25,289.94,289.65,293.50,305.07,299.26,272.88,299.93,303.51,295.37,295.58,275.29,296.64,357.39,395.08,388.02,406.36,328.38,312.01,331.88,387.56,403.90,396.29,299.14,284.43,325.92,390.76,413.76,407.71,428.40,392.53,294.44,306.23,320.32,372.28,378.65,384.34,409.24,346.77,355.54,303.73,296.63,309.17,400.09,410.27,400.54,376.63
322.02,320.34,326.12,329.07,244.50,318.70,339.00,326.25,334.41,332.49,295.02,253.05,348.21,348.02,375.56,377.85,369.68,369.69,346.27,347.13,348.86,349.52,366.42,407.48,395.21,415.93,473.11,308.27,287.72,312.68,273.87,296.87,316.79,298.19,348.70,333.71,333.64,368.44,372.30,324.51,303.64,302.75,269.21,351.18,349.60,353.77,403.44,415.32,370.62,436.20,340.21,316.77,317.54,318.85,323.05,324.65,324.83,313.87,317.71,320.54,295.52,311.22,305.55,302.44,284.57,347.33,367.38,374.36,363.55,328.45,332.16,330.08,320.36,326.67,323.85,318.79,308.14,296.73,297.74,308.83,352.49,353.28,374.36,369.62,400.75,383.11,391.07,383.07,382.03,373.72,376.65,417.71,394.26,357.55,397.44,344.73,363.33,287.28,310.82,384.08
305.14,328.00,298.44,333.53,328.13,274.42,321.78,311.13,342.89,312.71,320.89,297.02,309.94,305.35,308.82,313.58,312.96,260.88,309.03,315.33,307.79,298.40,282.09,301.38,316.19,361.08,362.21,389.20,424.65,379.08,345.08,285.38,304.73,277.29,398.06,400.53,400.41,352.24,380.39,383.65,381.56,370.79,402.79,336.18,289.02,325.46,287.13,321.67,293.51,289.84,284.46,288.27,303.23,309.23,301.21,284.18,278.28,315.61,417.71,402.12,404.02,372.04,383.46,408.44,428.36,410.61,364.67,403.66,433.47,365.86,295.24,305.43,319.32,306.90,291.50,428.57,450.39,426.45,423.50,353.20,328.26,399.50,425.85,442.32,412.63,390.96,441.43,393.54,399.80,406.26,404.13,405.64,343.95,353.88,386.00,404.09,431.83,392.93,429.39,325.16
327.14,295.66,318.22,305.98,310.28,338.50,319.70,297.41,297.31,318.51,334.73,331.69,339.63,336.07,310.75,329.42,324.41,304.75,319.96,327.78,325.79,328.96,342.43,335.75,333.53,319.03,322.45,346.47,334.85,361.56,371.64,386.00,398.86,389.15,330.59,326.00,313.96,321.69,386.48,411.54,415.77,423.48,422.37,421.75,446.54,358.48,338.18,326.96,322.15,311.58,323.81,333.39,326.67,311.59,317.64,319.71,346.32,327.20,318.70,320.45,305.43,322.77,324.52,318.45,340.57,297.86,305.32,315.11,313.65,304.99,315.30,346.45,315.15,364.85,393.74,358.32,314.54,325.97,372.87,413.38,412.21,417.04,419.38,401.03,413.82,408.20,418.10,303.79,298.05,326.13,299.03,327.78,415.61,416.98,371.56,328.77,311.09,310.74,309.74,323.98
